"SAMPLE_NUMBER","ORIGINAL_SAMPLE","LOGIN_DATE","LOGIN_DATE","ANALYSIS","PREP_DATE","DATE_STARTED","DATE_COMPLETED","STATUS","LAB","REPLICATE_COUNT","CUSTOMER"
"9226375","9226375","01/11/2016 03:30:56 PM","01/11/2016 03:30:56 PM","MOIS040493","02/11/2016 01:09:20 PM","","","X","CHEMISTRY","2","MG20"
"9226377","9226377","01/11/2016 03:31:34 PM","01/11/2016 03:31:34 PM","MOIS040493","02/11/2016 01:09:24 PM","05/11/2016 11:58:46 AM","05/11/2016 11:58:46 AM","A","CHEMISTRY","1","MG20"
"9226377","9226377","01/11/2016 03:31:34 PM","01/11/2016 03:31:34 PM","MOIS040493","02/11/2016 01:09:24 PM","05/11/2016 11:58:46 AM","05/11/2016 11:58:46 AM","A","CHEMISTRY","2","MG20"
"9226378","9226378","01/11/2016 03:32:13 PM","01/11/2016 03:32:13 PM","MOIS040493","02/11/2016 01:09:26 PM","05/11/2016 11:58:59 AM","05/11/2016 11:58:59 AM","A","CHEMISTRY","1","MG20"
"9226378","9226378","01/11/2016 03:32:13 PM","01/11/2016 03:32:13 PM","MOIS040493","02/11/2016 01:09:26 PM","05/11/2016 11:58:59 AM","05/11/2016 11:58:59 AM","A","CHEMISTRY","2","MG20"
"9226379","9226379","01/11/2016 03:32:58 PM","01/11/2016 03:32:58 PM","MOIS040493","02/11/2016 01:09:29 PM","05/11/2016 11:59:12 AM","05/11/2016 11:59:12 AM","A","CHEMISTRY","1","MG20"
"9226379","9226379","01/11/2016 03:32:58 PM","01/11/2016 03:32:58 PM","MOIS040493","02/11/2016 01:09:29 PM","05/11/2016 11:59:12 AM","05/11/2016 11:59:12 AM","A","CHEMISTRY","2","MG20"
"9226380","9226380","01/11/2016 03:34:02 PM","01/11/2016 03:34:02 PM","MOIS040493","02/11/2016 01:09:32 PM","05/11/2016 11:59:26 AM","05/11/2016 11:59:26 AM","A","CHEMISTRY","1","MG20"
"9241245","9241245","05/11/2016 10:40:12 AM","05/11/2016 10:40:12 AM","MOIS040493","07/11/2016 09:17:23 AM","08/11/2016 12:51:29 PM","08/11/2016 12:51:29 PM","A","CHEMISTRY","2","MG20"
"9241246","9241246","05/11/2016 10:41:06 AM","05/11/2016 10:41:06 AM","MOIS040493","07/11/2016 09:17:24 AM","08/11/2016 12:51:36 PM","08/11/2016 12:51:36 PM","A","CHEMISTRY","1","MG20"
"9239345","9239345","04/11/2016 02:14:35 PM","04/11/2016 02:14:35 PM","MOIS040493","06/11/2016 01:03:06 PM","08/11/2016 12:50:51 PM","08/11/2016 12:50:51 PM","A","CHEMISTRY","1","MG20"
"9241244","9241244","05/11/2016 10:39:14 AM","05/11/2016 10:39:14 AM","MOIS040493","07/11/2016 09:17:22 AM","08/11/2016 12:51:20 PM","08/11/2016 12:51:20 PM","A","CHEMISTRY","1","MG20"
"9241244","9241244","05/11/2016 10:39:14 AM","05/11/2016 10:39:14 AM","MOIS040493","07/11/2016 09:17:22 AM","08/11/2016 12:51:20 PM","08/11/2016 12:51:20 PM","A","CHEMISTRY","2","MG20"
"9241245","9241245","05/11/2016 10:40:12 AM","05/11/2016 10:40:12 AM","MOIS040493","07/11/2016 09:17:23 AM","08/11/2016 12:51:29 PM","08/11/2016 12:51:29 PM","A","CHEMISTRY","1","MG20"
"9226380","9226380","01/11/2016 03:34:02 PM","01/11/2016 03:34:02 PM","MOIS040493","02/11/2016 01:09:32 PM","05/11/2016 11:59:26 AM","05/11/2016 11:59:26 AM","A","CHEMISTRY","2","MG20"
"9226381","9226381","01/11/2016 03:34:53 PM","01/11/2016 03:34:53 PM","MOIS040493","02/11/2016 01:09:35 PM","05/11/2016 11:59:39 AM","05/11/2016 11:59:39 AM","A","CHEMISTRY","1","MG20"
"9226381","9226381","01/11/2016 03:34:53 PM","01/11/2016 03:34:53 PM","MOIS040493","02/11/2016 01:09:35 PM","05/11/2016 11:59:39 AM","05/11/2016 11:59:39 AM","A","CHEMISTRY","2","MG20"
"9226382","9226382","01/11/2016 03:35:49 PM","01/11/2016 03:35:49 PM","MOIS040493","02/11/2016 01:09:40 PM","05/11/2016 11:59:52 AM","05/11/2016 11:59:52 AM","A","CHEMISTRY","1","MG20"
"9226382","9226382","01/11/2016 03:35:49 PM","01/11/2016 03:35:49 PM","MOIS040493","02/11/2016 01:09:40 PM","05/11/2016 11:59:52 AM","05/11/2016 11:59:52 AM","A","CHEMISTRY","2","MG20"
"9225290","9225290","01/11/2016 10:48:06 AM","01/11/2016 10:48:06 AM","MOIS211099","02/11/2016 03:30:01 PM","04/11/2016 04:26:16 PM","04/11/2016 04:26:16 PM","A","CHEMISTRY","2","MG20"
"9225313","9225313","01/11/2016 10:48:45 AM","01/11/2016 10:48:45 AM","MOIS211099","","03/11/2016 05:15:09 PM","03/11/2016 05:15:09 PM","X","CHEMISTRY","1","MG20"
"9225481","9225481","01/11/2016 11:13:17 AM","01/11/2016 11:13:17 AM","MOIS211099","","03/11/2016 05:15:12 PM","03/11/2016 05:15:12 PM","A","CHEMISTRY","1","MG20"
"9225514","9225514","01/11/2016 11:18:56 AM","01/11/2016 11:18:56 AM","MOIS211099","","03/11/2016 05:15:17 PM","03/11/2016 05:15:17 PM","A","CHEMISTRY","1","MG20"
"9226866","9226866","02/11/2016 07:34:43 AM","02/11/2016 07:34:43 AM","MOIS040493","03/11/2016 04:44:35 PM","05/11/2016 11:50:49 AM","05/11/2016 11:50:49 AM","A","CHEMISTRY","1","MG20"
"9226868","9226868","02/11/2016 07:34:51 AM","02/11/2016 07:34:51 AM","MOIS040493","03/11/2016 04:44:37 PM","05/11/2016 11:50:54 AM","05/11/2016 11:50:54 AM","A","CHEMISTRY","1","MG20"
"9239343","9239343","04/11/2016 02:14:24 PM","04/11/2016 02:14:24 PM","MOIS040493","06/11/2016 01:03:05 PM","08/11/2016 12:50:47 PM","08/11/2016 12:50:47 PM","A","CHEMISTRY","1","MG20"
"9233438","9233438","03/11/2016 11:45:20 AM","03/11/2016 11:45:20 AM","MOIS131195","04/11/2016 09:56:29 AM","07/11/2016 02:36:10 PM","07/11/2016 02:40:36 PM","A","CHEMISTRY","1","MG20"
"9233475","9233475","03/11/2016 11:49:24 AM","03/11/2016 11:49:24 AM","MOIS131195","04/11/2016 09:51:53 AM","07/11/2016 02:40:36 PM","07/11/2016 03:27:27 PM","A","CHEMISTRY","1","MG20"
"9241246","9241246","05/11/2016 10:41:06 AM","05/11/2016 10:41:06 AM","MOIS040493","07/11/2016 09:17:24 AM","08/11/2016 12:51:36 PM","08/11/2016 12:51:36 PM","A","CHEMISTRY","2","MG20"
"9221699","9221699","31/10/2016 09:23:30 AM","31/10/2016 09:23:30 AM","MOIS201196","01/11/2016 09:39:51 AM","02/11/2016 04:43:09 PM","02/11/2016 04:43:09 PM","A","CHEMISTRY","1","MG20"
"9241247","9241247","05/11/2016 10:42:07 AM","05/11/2016 10:42:07 AM","MOIS040493","07/11/2016 09:17:26 AM","08/11/2016 12:51:43 PM","08/11/2016 12:51:43 PM","A","CHEMISTRY","1","MG20"
"9239666","9239666","04/11/2016 02:59:39 PM","04/11/2016 02:59:39 PM","MOIS211099","","07/11/2016 10:33:00 AM","07/11/2016 10:33:00 AM","A","CHEMISTRY","1","MG20"
"9239901","9239901","04/11/2016 03:48:36 PM","04/11/2016 03:48:36 PM","MOIS211099","","07/11/2016 10:33:04 AM","07/11/2016 10:33:04 AM","A","CHEMISTRY","1","MG20"
"9241247","9241247","05/11/2016 10:42:07 AM","05/11/2016 10:42:07 AM","MOIS040493","07/11/2016 09:17:26 AM","08/11/2016 12:51:43 PM","08/11/2016 12:51:43 PM","A","CHEMISTRY","2","MG20"
"9241260","9241260","05/11/2016 10:46:54 AM","05/11/2016 10:46:54 AM","MOIS040493","07/11/2016 09:17:28 AM","08/11/2016 12:51:49 PM","08/11/2016 12:51:49 PM","A","CHEMISTRY","1","MG20"
"9221620","9221620","31/10/2016 09:11:15 AM","31/10/2016 09:11:15 AM","MOIS131195","","","","X","CHEMISTRY","1","MG20"
"9221699","9221699","31/10/2016 09:23:30 AM","31/10/2016 09:23:30 AM","MOIS131195","01/11/2016 09:39:51 AM","02/11/2016 03:39:59 PM","02/11/2016 03:56:30 PM","A","CHEMISTRY","1","MG20"
"9223663","9223663","31/10/2016 03:05:20 PM","31/10/2016 03:05:20 PM","NITR051210","01/11/2016 09:44:36 AM","03/11/2016 08:59:54 AM","03/11/2016 03:46:34 PM","A","CHEMISTRY","1","MG20"
"9229632","9229632","02/11/2016 12:59:35 PM","02/11/2016 12:59:35 PM","NITR051210","03/11/2016 11:27:13 AM","03/11/2016 03:23:42 PM","04/11/2016 03:41:32 PM","A","CHEMISTRY","1","MG20"
"9229714","9229714","02/11/2016 01:18:03 PM","02/11/2016 01:18:03 PM","NITR051210","03/11/2016 09:53:35 AM","03/11/2016 03:12:00 PM","04/11/2016 03:41:36 PM","A","CHEMISTRY","1","MG20"
"9223663","9223663","31/10/2016 03:05:20 PM","31/10/2016 03:05:20 PM","MOIS131195","01/11/2016 09:44:36 AM","02/11/2016 03:39:59 PM","02/11/2016 04:03:52 PM","A","CHEMISTRY","1","MG20"
"9232360","9232360","03/11/2016 10:06:49 AM","03/11/2016 10:06:49 AM","NITR051210","04/11/2016 09:45:02 AM","06/11/2016 12:46:05 PM","07/11/2016 04:19:10 PM","A","CHEMISTRY","1","MG20"
"9229632","9229632","02/11/2016 12:59:35 PM","02/11/2016 12:59:35 PM","MOIS131195","03/11/2016 11:27:13 AM","04/11/2016 11:44:34 AM","04/11/2016 12:07:07 PM","A","CHEMISTRY","1","MG20"
"9232323","9232323","03/11/2016 10:04:11 AM","03/11/2016 10:04:11 AM","MOIS201196","","","","X","CHEMISTRY","1","MG20"
"9232360","9232360","03/11/2016 10:06:49 AM","03/11/2016 10:06:49 AM","MOIS201196","04/11/2016 09:45:02 AM","07/11/2016 04:24:48 PM","07/11/2016 04:59:28 PM","A","CHEMISTRY","1","MG20"
"9233438","9233438","03/11/2016 11:45:20 AM","03/11/2016 11:45:20 AM","MOIS201196","04/11/2016 09:56:29 AM","07/11/2016 04:24:55 PM","07/11/2016 04:59:28 PM","A","CHEMISTRY","1","MG20"
"9223663","9223663","31/10/2016 03:05:20 PM","31/10/2016 03:05:20 PM","PHAS010493","01/11/2016 09:44:36 AM","03/11/2016 11:15:41 AM","03/11/2016 11:15:41 AM","A","CHEMISTRY","1","MG20"
"9229714","9229714","02/11/2016 01:18:03 PM","02/11/2016 01:18:03 PM","MOIS131195","03/11/2016 09:53:35 AM","04/11/2016 11:44:34 AM","04/11/2016 12:03:38 PM","A","CHEMISTRY","1","MG20"
"9229714","9229714","02/11/2016 01:18:03 PM","02/11/2016 01:18:03 PM","PHAS010493","03/11/2016 09:53:35 AM","04/11/2016 03:32:14 PM","04/11/2016 03:32:14 PM","A","CHEMISTRY","1","MG20"
"9232323","9232323","03/11/2016 10:04:11 AM","03/11/2016 10:04:11 AM","PHAS010493","","","","X","CHEMISTRY","1","MG20"
"9232360","9232360","03/11/2016 10:06:49 AM","03/11/2016 10:06:49 AM","PHAS010493","04/11/2016 09:45:02 AM","07/11/2016 12:33:31 PM","07/11/2016 12:33:31 PM","A","CHEMISTRY","1","MG20"
"9233438","9233438","03/11/2016 11:45:20 AM","03/11/2016 11:45:20 AM","PHAS010493","04/11/2016 09:56:29 AM","07/11/2016 12:33:31 PM","07/11/2016 12:33:31 PM","A","CHEMISTRY","1","MG20"
"9233475","9233475","03/11/2016 11:49:24 AM","03/11/2016 11:49:24 AM","PHAS010493","04/11/2016 09:51:53 AM","07/11/2016 12:33:31 PM","07/11/2016 12:33:31 PM","A","CHEMISTRY","1","MG20"
"9232323","9232323","03/11/2016 10:04:11 AM","03/11/2016 10:04:11 AM","MOIS131195","","","","X","CHEMISTRY","1","MG20"
"9232360","9232360","03/11/2016 10:06:49 AM","03/11/2016 10:06:49 AM","MOIS131195","04/11/2016 09:45:02 AM","07/11/2016 02:31:46 PM","07/11/2016 02:36:06 PM","A","CHEMISTRY","1","MG20"
"9233475","9233475","03/11/2016 11:49:24 AM","03/11/2016 11:49:24 AM","MOIS201196","04/11/2016 09:51:53 AM","07/11/2016 04:25:04 PM","07/11/2016 04:59:28 PM","A","CHEMISTRY","1","MG20"
"9231515","9231515","03/11/2016 07:00:31 AM","03/11/2016 07:00:31 AM","MOIS211099","04/11/2016 12:44:55 PM","06/11/2016 03:13:32 PM","06/11/2016 03:13:32 PM","A","CHEMISTRY","1","MG20"
"9231515","9231515","03/11/2016 07:00:31 AM","03/11/2016 07:00:31 AM","MOIS211099","04/11/2016 12:44:55 PM","06/11/2016 03:13:32 PM","06/11/2016 03:13:32 PM","A","CHEMISTRY","2","MG20"
"9226890","9226890","02/11/2016 07:40:51 AM","02/11/2016 07:40:51 AM","MOIS011299","03/11/2016 09:27:53 AM","03/11/2016 05:58:21 PM","03/11/2016 05:58:21 PM","A","CHEMISTRY","1","MG80"
"9227549","9227549","02/11/2016 09:17:47 AM","02/11/2016 09:17:47 AM","MOIS011299","03/11/2016 11:22:35 AM","03/11/2016 07:59:03 PM","03/11/2016 07:59:03 PM","A","CHEMISTRY","1","MG40"
"9227620","9227620","02/11/2016 09:24:22 AM","02/11/2016 09:24:22 AM","MOIS011299","03/11/2016 11:23:10 AM","03/11/2016 07:59:07 PM","03/11/2016 07:59:07 PM","A","CHEMISTRY","1","MG40"
"9227705","9227705","02/11/2016 09:33:28 AM","02/11/2016 09:33:28 AM","MOIS011299","03/11/2016 10:00:02 AM","03/11/2016 05:58:29 PM","03/11/2016 05:58:29 PM","A","CHEMISTRY","1","MG80"
"9223994","9223994","31/10/2016 04:01:56 PM","31/10/2016 04:01:56 PM","MOIS040493","","04/11/2016 12:11:43 PM","04/11/2016 12:11:43 PM","A","CHEMISTRY","1","MG40"
"9223994","9223994","31/10/2016 04:01:56 PM","31/10/2016 04:01:56 PM","MOIS040493","","04/11/2016 12:11:43 PM","04/11/2016 12:11:43 PM","A","CHEMISTRY","2","MG40"
"9223998","9223998","31/10/2016 04:02:33 PM","31/10/2016 04:02:33 PM","MOIS040493","","04/11/2016 12:11:48 PM","04/11/2016 12:11:48 PM","A","CHEMISTRY","1","MG40"
"9232014","9232014","03/11/2016 09:02:40 AM","03/11/2016 09:02:40 AM","MOIS011299","04/11/2016 09:49:42 AM","04/11/2016 08:59:03 PM","04/11/2016 08:59:03 PM","A","CHEMISTRY","1","MG40"
"9221725","9221725","31/10/2016 09:29:50 AM","31/10/2016 09:29:50 AM","NITR051210","01/11/2016 10:05:50 AM","03/11/2016 08:59:54 AM","03/11/2016 03:46:16 PM","A","CHEMISTRY","1","MG40"
"9236004","9236004","04/11/2016 07:45:30 AM","04/11/2016 07:45:30 AM","MOIS011299","05/11/2016 12:20:26 PM","06/11/2016 03:02:25 PM","06/11/2016 03:02:25 PM","A","CHEMISTRY","1","MG40"
"9236053","9236053","04/11/2016 07:49:39 AM","04/11/2016 07:49:39 AM","MOIS011299","05/11/2016 12:09:34 PM","06/11/2016 03:02:34 PM","06/11/2016 03:02:34 PM","A","CHEMISTRY","1","MG40"
"9226875","9226875","02/11/2016 07:36:55 AM","02/11/2016 07:36:55 AM","NITR051210","03/11/2016 10:56:48 AM","03/11/2016 03:38:08 PM","04/11/2016 03:40:34 PM","A","CHEMISTRY","1","MG80"
"9226876","9226876","02/11/2016 07:37:06 AM","02/11/2016 07:37:06 AM","NITR051210","03/11/2016 10:22:16 AM","03/11/2016 03:38:08 PM","04/11/2016 03:40:59 PM","A","CHEMISTRY","1","MG80"
"9223224","9223224","31/10/2016 01:06:25 PM","31/10/2016 01:06:25 PM","MOIS040493","","04/11/2016 12:11:25 PM","04/11/2016 12:11:25 PM","A","CHEMISTRY","1","MG40"
"9227690","9227690","02/11/2016 09:32:09 AM","02/11/2016 09:32:09 AM","NITR051210","03/11/2016 11:29:31 AM","03/11/2016 03:23:42 PM","04/11/2016 03:41:09 PM","A","CHEMISTRY","1","MG80"
"9227691","9227691","02/11/2016 09:32:20 AM","02/11/2016 09:32:20 AM","NITR051210","03/11/2016 11:29:14 AM","03/11/2016 03:12:00 PM","04/11/2016 03:41:13 PM","A","CHEMISTRY","1","MG80"
"9223224","9223224","31/10/2016 01:06:25 PM","31/10/2016 01:06:25 PM","MOIS040493","","04/11/2016 12:11:25 PM","04/11/2016 12:11:25 PM","A","CHEMISTRY","2","MG40"
"9223991","9223991","31/10/2016 04:00:10 PM","31/10/2016 04:00:10 PM","MOIS040493","","03/11/2016 03:26:25 PM","03/11/2016 03:26:25 PM","A","CHEMISTRY","1","MG40"
"9223991","9223991","31/10/2016 04:00:10 PM","31/10/2016 04:00:10 PM","MOIS040493","","03/11/2016 03:26:25 PM","03/11/2016 03:26:25 PM","A","CHEMISTRY","2","MG40"
"9243105","9243105","06/11/2016 05:58:42 PM","06/11/2016 05:58:42 PM","NITR051210","07/11/2016 09:11:40 AM","07/11/2016 06:06:45 PM","09/11/2016 10:12:23 AM","A","CHEMISTRY","1","MG40"
"9243128","9243128","06/11/2016 06:08:40 PM","06/11/2016 06:08:40 PM","NITR051210","07/11/2016 09:08:08 AM","07/11/2016 06:06:45 PM","09/11/2016 10:12:31 AM","A","CHEMISTRY","1","MG40"
"9223992","9223992","31/10/2016 04:00:45 PM","31/10/2016 04:00:45 PM","MOIS040493","","04/11/2016 12:11:31 PM","04/11/2016 12:11:31 PM","A","CHEMISTRY","1","MG40"
"9223992","9223992","31/10/2016 04:00:45 PM","31/10/2016 04:00:45 PM","MOIS040493","","04/11/2016 12:11:31 PM","04/11/2016 12:11:31 PM","A","CHEMISTRY","2","MG40"
"9224427","9224427","31/10/2016 05:34:35 PM","31/10/2016 05:34:35 PM","PHAS010493","01/11/2016 09:43:29 AM","03/11/2016 11:15:41 AM","03/11/2016 11:15:41 AM","A","CHEMISTRY","1","MG40"
"9223993","9223993","31/10/2016 04:01:20 PM","31/10/2016 04:01:20 PM","MOIS040493","","04/11/2016 12:11:37 PM","04/11/2016 12:11:37 PM","A","CHEMISTRY","1","MG40"
"9223993","9223993","31/10/2016 04:01:20 PM","31/10/2016 04:01:20 PM","MOIS040493","","04/11/2016 12:11:37 PM","04/11/2016 12:11:37 PM","A","CHEMISTRY","2","MG40"
"9232014","9232014","03/11/2016 09:02:40 AM","03/11/2016 09:02:40 AM","PHAS010493","04/11/2016 09:49:42 AM","07/11/2016 12:33:31 PM","07/11/2016 12:33:31 PM","A","CHEMISTRY","1","MG40"
"9243047","9243047","06/11/2016 05:30:55 PM","06/11/2016 05:30:55 PM","NITF010303","08/11/2016 10:53:01 AM","12/11/2016 10:52:47 AM","13/11/2016 09:56:52 PM","A","CHEMISTRY","3","MG40"
"9223998","9223998","31/10/2016 04:02:33 PM","31/10/2016 04:02:33 PM","MOIS040493","","04/11/2016 12:11:48 PM","04/11/2016 12:11:48 PM","A","CHEMISTRY","2","MG40"
"9243047","9243047","06/11/2016 05:30:55 PM","06/11/2016 05:30:55 PM","PHAS010493","08/11/2016 10:53:01 AM","09/11/2016 12:59:55 PM","09/11/2016 12:59:55 PM","A","CHEMISTRY","1","MG40"
"9224002","9224002","31/10/2016 04:03:07 PM","31/10/2016 04:03:07 PM","MOIS040493","","04/11/2016 12:11:54 PM","04/11/2016 12:11:54 PM","A","CHEMISTRY","1","MG40"
"9224002","9224002","31/10/2016 04:03:07 PM","31/10/2016 04:03:07 PM","MOIS040493","","04/11/2016 12:11:54 PM","04/11/2016 12:11:54 PM","A","CHEMISTRY","2","MG40"
"9221572","9221572","31/10/2016 09:04:18 AM","31/10/2016 09:04:18 AM","NITF010303","01/11/2016 09:29:30 AM","02/11/2016 01:54:54 PM","04/11/2016 12:22:59 PM","A","CHEMISTRY","1","MG40"
"9221725","9221725","31/10/2016 09:29:50 AM","31/10/2016 09:29:50 AM","PHOT010493","01/11/2016 10:05:50 AM","04/11/2016 01:30:55 PM","04/11/2016 01:30:55 PM","A","CHEMISTRY","1","MG40"
"9227620","9227620","02/11/2016 09:24:22 AM","02/11/2016 09:24:22 AM","PHOT010493","03/11/2016 11:23:10 AM","04/11/2016 03:32:14 PM","04/11/2016 03:32:14 PM","A","CHEMISTRY","1","MG40"
"9236004","9236004","04/11/2016 07:45:30 AM","04/11/2016 07:45:30 AM","PHOT010493","05/11/2016 12:20:26 PM","07/11/2016 03:01:32 PM","07/11/2016 03:01:32 PM","A","CHEMISTRY","1","MG40"
"9243105","9243105","06/11/2016 05:58:42 PM","06/11/2016 05:58:42 PM","PHOT010493","07/11/2016 09:11:40 AM","09/11/2016 01:22:49 PM","09/11/2016 01:22:49 PM","A","CHEMISTRY","1","MG40"
"9243128","9243128","06/11/2016 06:08:40 PM","06/11/2016 06:08:40 PM","PHOT010493","07/11/2016 09:08:08 AM","09/11/2016 01:22:49 PM","09/11/2016 01:22:49 PM","A","CHEMISTRY","1","MG40"
"9221695","9221695","31/10/2016 09:22:55 AM","31/10/2016 09:22:55 AM","PHWA010693","","01/11/2016 03:35:52 PM","01/11/2016 03:35:52 PM","A","CHEMISTRY","1","MG80"
"9224427","9224427","31/10/2016 05:34:35 PM","31/10/2016 05:34:35 PM","NITF010303","01/11/2016 09:43:29 AM","02/11/2016 01:54:54 PM","03/11/2016 04:01:34 PM","A","CHEMISTRY","1","MG40"
"9227549","9227549","02/11/2016 09:17:47 AM","02/11/2016 09:17:47 AM","NITF010303","03/11/2016 11:22:35 AM","04/11/2016 02:13:19 PM","07/11/2016 12:45:24 PM","A","CHEMISTRY","1","MG40"
"9232014","9232014","03/11/2016 09:02:40 AM","03/11/2016 09:02:40 AM","NITF010303","04/11/2016 09:49:42 AM","04/11/2016 02:13:19 PM","07/11/2016 12:45:24 PM","A","CHEMISTRY","1","MG40"
"9236053","9236053","04/11/2016 07:49:39 AM","04/11/2016 07:49:39 AM","NITF010303","05/11/2016 12:09:34 PM","07/11/2016 02:00:23 PM","08/11/2016 02:58:25 PM","A","CHEMISTRY","1","MG40"
"9243047","9243047","06/11/2016 05:30:55 PM","06/11/2016 05:30:55 PM","NITF010303","08/11/2016 10:53:01 AM","09/11/2016 09:26:04 AM","12/11/2016 08:04:13 AM","X","CHEMISTRY","1","MG40"
"9243091","9243091","06/11/2016 05:52:03 PM","06/11/2016 05:52:03 PM","NITF010303","07/11/2016 09:13:15 AM","07/11/2016 02:00:24 PM","08/11/2016 02:59:14 PM","A","CHEMISTRY","1","MG40"
"9243047","9243047","06/11/2016 05:30:55 PM","06/11/2016 05:30:55 PM","NITF010303","08/11/2016 10:53:01 AM","12/11/2016 10:52:47 AM","13/11/2016 09:56:52 PM","X","CHEMISTRY","2","MG40"
"9221289","9221289","31/10/2016 07:38:42 AM","31/10/2016 07:38:42 AM","NITR051210","01/11/2016 10:44:00 AM","02/11/2016 10:51:38 AM","03/11/2016 03:45:58 PM","A","CHEMISTRY","1","MG80"
"9221290","9221290","31/10/2016 07:38:54 AM","31/10/2016 07:38:54 AM","NITR051210","01/11/2016 10:28:06 AM","02/11/2016 10:51:38 AM","03/11/2016 03:46:02 PM","A","CHEMISTRY","1","MG80"
"9225389","9225389","01/11/2016 10:56:20 AM","01/11/2016 10:56:20 AM","NITR051210","02/11/2016 10:05:53 AM","03/11/2016 03:38:08 PM","04/11/2016 03:38:29 PM","A","CHEMISTRY","1","MG80"
"9225390","9225390","01/11/2016 10:56:30 AM","01/11/2016 10:56:30 AM","NITR051210","02/11/2016 10:05:56 AM","03/11/2016 03:23:42 PM","04/11/2016 03:38:34 PM","A","CHEMISTRY","1","MG80"
"9227620","9227620","02/11/2016 09:24:22 AM","02/11/2016 09:24:22 AM","NITR051210","03/11/2016 11:23:10 AM","03/11/2016 03:53:46 PM","04/11/2016 03:41:03 PM","A","CHEMISTRY","1","MG40"
"9236053","9236053","04/11/2016 07:49:39 AM","04/11/2016 07:49:39 AM","PHAS010493","05/11/2016 12:09:34 PM","07/11/2016 12:33:31 PM","07/11/2016 12:33:31 PM","A","CHEMISTRY","1","MG40"
"9236004","9236004","04/11/2016 07:45:30 AM","04/11/2016 07:45:30 AM","NITR051210","05/11/2016 12:20:26 PM","06/11/2016 12:27:46 PM","07/11/2016 04:21:05 PM","A","CHEMISTRY","1","MG40"
"9221970","9221970","31/10/2016 10:10:24 AM","31/10/2016 10:10:24 AM","PROT010201","01/11/2016 10:28:47 AM","02/11/2016 07:15:25 PM","05/11/2016 03:04:17 PM","A","CHEMISTRY","1","MG40"
"9226876","9226876","02/11/2016 07:37:06 AM","02/11/2016 07:37:06 AM","NITR051210","03/11/2016 10:22:16 AM","06/11/2016 12:39:07 PM","07/11/2016 04:18:12 PM","X","CHEMISTRY","2","MG80"
"9226876","9226876","02/11/2016 07:37:06 AM","02/11/2016 07:37:06 AM","NITR051210","03/11/2016 10:22:16 AM","06/11/2016 12:39:07 PM","07/11/2016 04:18:12 PM","X","CHEMISTRY","3","MG80"
"9227549","9227549","02/11/2016 09:17:47 AM","02/11/2016 09:17:47 AM","PHAS010493","03/11/2016 11:22:35 AM","04/11/2016 03:32:14 PM","04/11/2016 03:32:14 PM","A","CHEMISTRY","1","MG40"
"9227620","9227620","02/11/2016 09:24:22 AM","02/11/2016 09:24:22 AM","PHAS010493","03/11/2016 11:23:10 AM","04/11/2016 03:32:14 PM","04/11/2016 03:32:14 PM","A","CHEMISTRY","1","MG40"
"9236004","9236004","04/11/2016 07:45:30 AM","04/11/2016 07:45:30 AM","PHAS010493","05/11/2016 12:20:26 PM","07/11/2016 12:33:31 PM","07/11/2016 12:33:31 PM","A","CHEMISTRY","1","MG40"
"9221725","9221725","31/10/2016 09:29:50 AM","31/10/2016 09:29:50 AM","PROT010201","01/11/2016 10:05:50 AM","02/11/2016 09:14:53 AM","03/11/2016 04:09:42 PM","A","CHEMISTRY","1","MG40"
"9221279","9221279","31/10/2016 07:34:15 AM","31/10/2016 07:34:15 AM","PROT010201","01/11/2016 10:29:56 AM","02/11/2016 10:34:22 AM","03/11/2016 04:26:50 PM","A","CHEMISTRY","1","MG40"
"9221295","9221295","31/10/2016 07:39:52 AM","31/10/2016 07:39:52 AM","PROT010201","01/11/2016 10:14:49 AM","02/11/2016 09:14:52 AM","03/11/2016 04:09:15 PM","A","CHEMISTRY","1","MG80"
"9243091","9243091","06/11/2016 05:52:03 PM","06/11/2016 05:52:03 PM","PHAS010493","07/11/2016 09:13:15 AM","09/11/2016 12:59:55 PM","09/11/2016 12:59:55 PM","A","CHEMISTRY","1","MG40"
"9243105","9243105","06/11/2016 05:58:42 PM","06/11/2016 05:58:42 PM","PHAS010493","07/11/2016 09:11:40 AM","09/11/2016 12:59:55 PM","09/11/2016 12:59:55 PM","A","CHEMISTRY","1","MG40"
"9243128","9243128","06/11/2016 06:08:40 PM","06/11/2016 06:08:40 PM","PHAS010493","07/11/2016 09:08:08 AM","09/11/2016 12:59:55 PM","09/11/2016 12:59:55 PM","A","CHEMISTRY","1","MG40"
"9225968","9225968","01/11/2016 12:36:41 PM","01/11/2016 12:36:41 PM","PREPDTAILS","02/11/2016 03:30:03 PM","02/11/2016 12:20:20 PM","02/11/2016 12:20:20 PM","A","CHEMISTRY","1","MG40"
"9224392","9224392","31/10/2016 05:13:28 PM","31/10/2016 05:13:28 PM","PREPDTAILS","02/11/2016 03:29:46 PM","02/11/2016 12:34:39 PM","02/11/2016 12:34:39 PM","A","CHEMISTRY","1","MG40"
"9224393","9224393","31/10/2016 05:13:35 PM","31/10/2016 05:13:35 PM","PREPDTAILS","02/11/2016 03:29:50 PM","02/11/2016 12:09:37 PM","02/11/2016 12:09:37 PM","A","CHEMISTRY","1","MG40"
